time,currentSensor1.i_ref,currentSensor1.i_sim,currentSensor1.i_relerr,currentSensor2.i_ref,currentSensor2.i_sim,currentSensor2.i_relerr,integrator1.y_ref,integrator1.y_sim,integrator1.y_relerr,der1.y_ref,der1.y_sim,der1.y_relerr,integrator2.y_ref,integrator2.y_sim,integrator2.y_relerr,der2.y_ref,der2.y_sim,der2.y_relerr
1.7300001e-05,86074.594,5787.958417,0.802866,20983.402,3.019803231e-13,0.209834,0.40519756,0.02128850111,0.00893182,4072184600,774799228.8,0.128566,0.02826276,3.674169085e-19,0.000659445,1.1446875e+10,2.068103782e-07,0.816846
1.74e-05,86476.578,5865.402856,0.806112,22143.328,3.232354529e-13,0.221433,0.41382521,0.02187116362,0.00911899,3967899400,774309971.8,0.124519,0.030418832,3.986614515e-19,0.000709752,1.1749319e+10,2.183751118e-07,0.838429
1.75e-05,86868.258,5942.809307,0.809255,23332.781,3.456710824e-13,0.233328,0.42249253,0.0224615749,0.00930691,3866149900,773820869.1,0.120571,0.032692395,4.320780688e-19,0.0007628,1.2037201e+10,2.304182776e-07,0.858972
1.7599999e-05,87249.891,6020.166003,0.812297,24550.238,3.693352428e-13,0.245502,0.43119854,0.02305971823,0.00949554,3766874900,773332000.7,0.116719,0.035086326,4.678256815e-19,0.000818657,1.2309225e+10,2.429526408e-07,0.878383
1.77e-05,87621.711,6097.475326,0.815242,25794.057,3.942784528e-13,0.257941,0.43994218,0.02366560672,0.00968487,3670014000,772843352,0.112962,0.037603352,5.060192301e-19,0.000877386,1.2564184e+10,2.559917652e-07,0.896577
1.7799999e-05,87983.969,6174.73424,0.818092,27062.471,4.20550831e-13,0.270625,0.44872254,0.02427921141,0.00987487,3575508500,772354942.5,0.109296,0.040246006,5.467781696e-19,0.000939046,1.2800965e+10,2.69548484e-07,0.913474
1.79e-05,88336.891,6251.94589,0.82085,28353.609,4.4820589e-13,0.283536,0.45753866,0.02490055187,0.0100655,3483301100,771866752.9,0.10572,0.043016646,5.902320827e-19,0.00100369,1.301857e+10,2.836368683e-07,0.929002
1.8000001e-05,88680.703,6329.10878,0.823516,29665.516,4.772969421e-13,0.296655,0.46638963,0.02552961118,0.0102568,3393336100,771378792.8,0.102231,0.045917492,6.365153087e-19,0.00107138,1.321612e+10,2.98270356e-07,0.943099
1.81e-05,89015.633,6406.221416,0.826094,30996.141,5.078785635e-13,0.309961,0.47527453,0.02616637153,0.0104487,3305559000,770891072,0.0988275,0.048950508,6.857689145e-19,0.00114215,1.3392864e+10,3.134625152e-07,0.955711
1.82e-05,89341.891,6483.286151,0.828586,32343.373,5.400082474e-13,0.323434,0.48419246,0.02681084717,0.0106412,3219916500,770403575.9,0.0955073,0.052117441,7.381435819e-19,0.00121604,1.3548188e+10,3.292278448e-07,0.966795
1.8299999e-05,89659.68,6560.301485,0.830994,33705.047,5.737433616e-13,0.337051,0.4931426,0.02746302036,0.0108343,3136356900,769916314.2,0.0922683,0.055419806,7.93794533e-19,0.00129309,1.3681613e+10,3.45580255e-07,0.976317
1.84e-05,89969.227,6637.269761,0.83332,35078.953,6.091443864e-13,0.35079,0.50212413,0.0281229058,0.0110279,3054829600,769429272.2,0.0891085,0.058859058,8.52886776e-19,0.00137334,1.3792805e+10,3.625346452e-07,0.984251
1.8500001e-05,90270.719,6714.189468,0.835565,36462.859,6.462715569e-13,0.364629,0.51113617,0.02879048584,0.011222,2975284700,768942459.8,0.086026,0.062436242,9.155897121e-19,0.0014568,1.3881572e+10,3.801052689e-07,0.990586
1.86e-05,90564.344,6791.059098,0.837733,37854.52,6.851864365e-13,0.378545,0.52017802,0.02946574188,0.0114167,2897674500,768455886.5,0.0830189,0.0661522,9.820793761e-19,0.00154351,1.3947863e+10,3.983065044e-07,0.995316
1.8700001e-05,90850.312,6867.881747,0.839824,39251.688,7.259544243e-13,0.392517,0.52924883,0.03014869623,0.0116118,2821952000,767969532.8,0.0800854,0.07000757,1.052543049e-18,0.00163346,1.3991766e+10,4.171540023e-07,0.998449
1.8799999e-05,91128.797,6944.653594,0.841842,40652.133,7.686387947e-13,0.406521,0.53834784,0.03083930966,0.0118074,2748070900,767483423,0.0772237,0.074002966,1.127168689e-18,0.00172669,1.4013501e+10,4.366619067e-07,1
1.89e-05,91399.984,7021.379261,0.843786,42053.66,8.1330897e-13,0.420537,0.54747432,0.03153761876,0.0120035,2675986900,766997527.8,0.0744321,0.078138471,1.206159448e-18,0.00182318,1.4013418e+10,4.568466589e-07,0.999994
1.8999999e-05,91664.055,7098.054923,0.84566,43454.105,8.60031142e-13,0.434541,0.55662757,0.03224358398,0.0122,2605656100,766511871.4,0.0717088,0.082414038,1.289717248e-18,0.00192294,1.3991988e+10,4.777227045e-07,0.998465
1.91e-05,91921.172,7174.683653,0.847465,44851.367,9.088771306e-13,0.448514,0.56580693,0.03295722856,0.012397,2537035800,766026434.2,0.0690522,0.086829484,1.37805815e-18,0.00202596,1.394979e+10,4.993064978e-07,0.995454
1.9200001e-05,92171.516,7251.263922,0.849203,46243.395,9.599175446e-13,0.462434,0.57501161,0.03367853374,0.0125944,2470084600,765541226,0.0664607,0.091384508,1.47140051e-18,0.00213224,1.3887508e+10,5.216134216e-07,0.991009
1.93e-05,92415.25,7327.794199,0.850875,47628.223,1.013224405e-12,0.476282,0.58424103,0.03440747988,0.0127921,2404761900,765056256.2,0.0639326,0.096078366,1.569969151e-18,0.00224176,1.3805919e+10,5.446589754e-07,0.985187
1.94e-05,92652.523,7404.276776,0.852483,49003.965,1.068873992e-12,0.49004,0.59349447,0.03514408397,0.0129903,2341028100,764571510.1,0.0614665,0.10091019,1.67400104e-18,0.0023545,1.3705876e+10,5.684599806e-07,0.978048
1.9499999e-05,92883.508,7480.710117,0.854028,50368.816,1.126941526e-12,0.503688,0.60277128,0.03588832644,0.0131888,2278844400,764086997.3,0.0590609,0.10587908,1.783735173e-18,0.00247044,1.3588307e+10,5.930322763e-07,0.969658
1.96e-05,93108.344,7557.096501,0.855513,51721.074,1.187506765e-12,0.517211,0.61207098,0.03664022476,0.0133877,2218173400,763602703.1,0.0567142,0.11098388,1.899422987e-18,0.00258955,1.3454192e+10,6.183931008e-07,0.960088
1.9700001e-05,93327.188,7633.434383,0.856938,53059.137,1.250648207e-12,0.530591,0.62139279,0.03739975941,0.0135869,2158978000,763118636.9,0.054425,0.11622318,2.021317686e-18,0.0027118,1.3304562e+10,6.445586346e-07,0.94941
1.98e-05,93540.188,7709.72222,0.858305,54381.504,1.316445823e-12,0.543815,0.63073617,0.03816690997,0.0137864,2101222900,762634808.4,0.052192,0.12159543,2.149678797e-18,0.00283714,1.3140481e+10,6.715451676e-07,0.937702
1.9900001e-05,93747.477,7785.963039,0.859615,55686.785,1.384985247e-12,0.556868,0.6401006,0.03894170242,0.0139862,2044872600,762151197.8,0.0500137,0.12709911,2.284780938e-18,0.00296556,1.2963039e+10,6.993707912e-07,0.925039
1.9999999e-05,93949.203,7862.153001,0.860871,56973.703,1.45634772e-12,0.569737,0.64948553,0.03972409293,0.0141864,1989893000,761667829.3,0.0478889,0.13273244,2.426893557e-18,0.003097,1.2773338e+10,7.280512868e-07,0.911502
2.01e-05,94145.5,7938.296648,0.862072,58241.082,1.530623966e-12,0.582411,0.65889031,0.0405141236,0.0143868,1936250900,761184673.5,0.0458162,0.13849343,2.576308661e-18,0.00323142,1.2572487e+10,7.576057351e-07,0.89717
2.0199999e-05,94336.5,8014.390135,0.863221,59487.867,1.607898495e-12,0.594879,0.66831446,0.0413117503,0.0145875,1883913900,760701754.4,0.0437944,0.14438011,2.733309545e-18,0.00336877,1.2361587e+10,7.880502048e-07,0.88212
2.03e-05,94522.328,8090.436468,0.864319,60713.102,1.688264346e-12,0.607131,0.67775744,0.04211699991,0.0147885,1832849900,760219052.4,0.0418222,0.1503904,2.898199956e-18,0.00350901,1.2141729e+10,8.194036219e-07,0.866431
2.0400001e-05,94703.109,8166.434083,0.865367,61915.949,1.771811732e-12,0.61916,0.68721873,0.04292985187,0.0149897,1783028400,759736576.9,0.0398985,0.15652211,3.071281683e-18,0.00365208,1.1913982e+10,8.516832687e-07,0.850179
2.05e-05,94878.977,8242.381414,0.866366,63095.668,1.858632409e-12,0.630957,0.69669789,0.04375028468,0.0151911,1734418900,759254337.3,0.038022,0.16277292,3.2528626e-18,0.00379792,1.1679388e+10,8.849065275e-07,0.833438
2.06e-05,95050.031,8318.280689,0.867318,64251.633,1.948824269e-12,0.642516,0.70619434,0.0445783181,0.0153928,1686992100,758772318.8,0.0361916,0.1691405,3.443266971e-18,0.0039465,1.1438958e+10,9.190926106e-07,0.816281
2.0699999e-05,95216.414,8394.130337,0.868223,65383.301,2.042482674e-12,0.653833,0.71570772,0.0454139307,0.0155947,1640719100,758290530.9,0.0344062,0.17562246,3.64281687e-18,0.00409774,1.1193663e+10,9.542592377e-07,0.798777
2.08e-05,95378.219,8469.936108,0.869083,66490.234,2.139709504e-12,0.664902,0.72523749,0.04625714245,0.0157968,1595572100,757808963.5,0.0326646,0.18221636,3.85105296e-18,0.00425159,1.0944435e+10,9.904260563e-07,0.780992
2.0900001e-05,95535.562,8545.69379,0.869899,67572.086,2.240603808e-12,0.675721,0.73478323,0.04710793262,0.0159991,1551523500,757327622.8,0.0309659,0.18891968,4.069617496e-18,0.004408,1.0692158e+10,1.027611125e-06,0.76299
2.1e-05,95688.555,8621.401848,0.870672,68628.594,2.345266225e-12,0.686286,0.74434447,0.04796627901,0.0162016,1508546700,756846518.4,0.029309,0.19572991,4.298808954e-18,0.0045669,1.0437673e+10,1.065832596e-06,0.74483
2.1100001e-05,95837.305,8697.063329,0.871403,69659.57,2.453805613e-12,0.696596,0.75392079,0.04883221127,0.0164042,1466615600,756365630.9,0.0276929,0.20264448,4.538944085e-18,0.00472823,1.0181768e+10,1.105111097e-06,0.726568
2.12e-05,95981.914,8772.675224,0.872093,70664.922,2.566324216e-12,0.706649,0.76351178,0.04970568979,0.016607,1425704700,755884979.5,0.0261165,0.20966089,4.790337319e-18,0.00489195,9925182500,1.145464331e-06,0.708259
2.13e-05,96122.477,8848.239819,0.872743,71644.609,2.682933873e-12,0.716446,0.77311707,0.05058673596,0.01681,1385789400,755404549.7,0.0245789,0.21677655,5.053337366e-18,0.00505797,9668602900,1.186912939e-06,0.689949
2.1399999e-05,96259.102,8923.755622,0.873354,72598.664,2.803742727e-12,0.725987,0.78273618,0.05147532734,0.0170131,1346845400,754924351,0.0230792,0.22398888,5.328297035e-18,0.00522626,9412669400,1.229475713e-06,0.671686
2.15e-05,96391.883,8999.224917,0.873927,73527.18,2.928866915e-12,0.735272,0.79236877,0.05237148579,0.0172164,1308849300,754444369.1,0.0216164,0.23129532,5.61559955e-18,0.00539673,9157966800,1.273173743e-06,0.65351
2.1600001e-05,96520.906,9074.64621,0.874463,74430.32,3.058418502e-12,0.744303,0.80201441,0.05327518895,0.0174198,1271777700,753964613.3,0.0201897,0.23869333,5.915631677e-18,0.00556935,8905032700,1.318026159e-06,0.635461
2.17e-05,96646.266,9150.018015,0.874963,75308.266,3.192511205e-12,0.753083,0.81167281,0.05418641356,0.0176233,1235608200,753485093.3,0.0187981,0.24618043,6.228795553e-18,0.00574404,8654356500,1.364052171e-06,0.617573
2.18e-05,96768.055,9225.342612,0.875427,76161.281,3.331267445e-12,0.761613,0.82134354,0.05510518214,0.0178269,1200319100,753005794.6,0.0174409,0.25375405,6.555526264e-18,0.00592076,8406379500,1.41127346e-06,0.599877
2.1899999e-05,96886.359,9300.618514,0.875858,76989.641,3.474804948e-12,0.769897,0.83102632,0.05603147154,0.0180306,1165888800,752526726.6,0.0161171,0.26141173,6.896259862e-18,0.00609943,8161498600,1.459709571e-06,0.582403
2.2e-05,97001.258,9375.848,0.876254,77793.695,3.623250656e-12,0.777937,0.84072071,0.05696530473,0.0182344,1132296600,752047874.9,0.014826,0.26915103,7.251466067e-18,0.00628001,7920066600,1.509382642e-06,0.565174
2.2099999e-05,97112.844,9451.02808,0.876618,78573.781,3.776723269e-12,0.785738,0.85042644,0.05790663972,0.0184383,1099521900,751569258.6,0.0135668,0.27696955,7.621607357e-18,0.00646244,7682395100,1.560311523e-06,0.548214
2.22e-05,97221.195,9526.161782,0.87695,79330.305,3.935355658e-12,0.793303,0.86014318,0.05885550921,0.0186423,1067545000,751090858.5,0.0123386,0.28486487,8.007191548e-18,0.00664665,7448757800,1.612519264e-06,0.531542
2.2300001e-05,97326.383,9601.247622,0.877251,80063.68,4.099273649e-12,0.800637,0.8698706,0.05981188983,0.0188464,1036346400,750612684.1,0.0111408,0.2928347,8.408721925e-18,0.00683261,7219390000,1.666026047e-06,0.515174
2.24e-05,97428.484,9676.284121,0.877522,80774.336,4.268604771e-12,0.807744,0.87960833,0.06077575726,0.0190505,1005907300,750134744.7,0.00997265,0.30087671,8.826716764e-18,0.00702025,6994492400,1.720852121e-06,0.499125
2.25e-05,97527.586,9751.273553,0.877763,81462.727,4.443487137e-12,0.814627,0.8893562,0.06174713566,0.0192547,976209150,749657026.1,0.00883334,0.30898872,9.261732622e-18,0.00720953,6774234100,1.777020647e-06,0.483408
2.2599999e-05,97623.75,9826.214438,0.877975,82129.336,4.62405252e-12,0.821294,0.89911377,0.0627260008,0.019459,947233980,749179537.6,0.0077222,0.31716844,9.714321715e-18,0.00740038,6558754800,1.834552208e-06,0.468031
2.27e-05,97717.055,9901.109048,0.87816,82774.641,4.810443878e-12,0.827747,0.90888083,0.06371237727,0.0196632,918964220,748702264.9,0.00663857,0.32541373,1.018507545e-17,0.00759277,6348164100,1.893470431e-06,0.453003
2.2800001e-05,97807.57,9975.955903,0.878316,83399.141,5.002797313e-12,0.833992,0.91865706,0.06470624094,0.0198676,891382720,748225217.4,0.00558176,0.33372256,1.067458006e-17,0.00778663,6142548000,1.953796238e-06,0.438331
2.29e-05,97895.359,10050.75353,0.878446,84003.32,5.201250663e-12,0.840033,0.92844224,0.06570756678,0.0200719,864472700,747748404.6,0.00455112,0.34209281,1.118343644e-17,0.00798193,5941967400,2.015550606e-06,0.424017
2.3000001e-05,97980.484,10125.50495,0.87855,84587.703,5.405955965e-12,0.845877,0.93823606,0.06671639024,0.0202763,838217920,747271807.2,0.00354602,0.35052246,1.171229389e-17,0.00817862,5746462700,2.078758411e-06,0.410066
2.3099999e-05,98063.023,10200.20644,0.878628,85152.781,5.617049232e-12,0.851528,0.94803828,0.06773265586,0.0204807,812602370,746795449,0.00256583,0.35900959,1.22617708e-17,0.00837665,5556054500,2.143439045e-06,0.396479
2.32e-05,98143.023,10274.86251,0.878682,85699.078,5.834691743e-12,0.856991,0.95784861,0.06875641987,0.0206851,787610560,746319301.4,0.00160996,0.36755231,1.283256246e-17,0.00857597,5370744800,2.209619141e-06,0.383255
2.3299999e-05,98220.562,10349.46945,0.878711,86227.102,6.059023608e-12,0.862271,0.9676668,0.06978762653,0.0208896,763227330,745843387.9,0.000677805,0.37614876,1.342532023e-17,0.00877655,5190521300,2.277318335e-06,0.370394
2.34e-05,98295.688,10424.03026,0.878717,86737.352,6.290206998e-12,0.867374,0.97749263,0.07082631219,0.021094,739437890,745367689.6,0.000231205,0.38479707,1.404076353e-17,0.00897834,5015355900,2.346562434e-06,0.357895
2.3500001e-05,98368.469,10498.54349,0.878699,87230.344,6.528393016e-12,0.872304,0.98732585,0.07187245168,0.0212985,716227840,744892215.8,0.00111763,0.39349556,1.467959428e-17,0.0091813,4845208100,2.417373372e-06,0.345753
2.36e-05,98438.953,10573.00766,0.87866,87706.562,6.773734538e-12,0.877066,0.99716628,0.07292601894,0.0215029,693582980,744416975.9,0.00198203,0.40224254,1.534252847e-17,0.00938539,4680026100,2.489773131e-06,0.333966
2.37e-05,98507.203,10647.42503,0.878598,88166.508,7.02639902e-12,0.881665,1.0070136,0.07398704085,0.0217073,671489660,743941955.6,0.00282494,0.41103628,1.603033287e-17,0.00959057,4519748600,2.563787477e-06,0.322528
2.3799999e-05,98573.273,10721.79415,0.878515,88610.672,7.286543982e-12,0.886107,1.0168676,0.07505549142,0.0219117,649934530,743467164.1,0.00364687,0.41987523,1.674375747e-17,0.0097968,4364304900,2.639438723e-06,0.311436
2.39e-05,98637.211,10796.11726,0.878411,89039.531,7.554342305e-12,0.890396,1.0267282,0.07613139796,0.0221161,628904380,742992587.3,0.00444833,0.42875785,1.748360435e-17,0.0100041,4213617400,2.71675313e-06,0.300683
2.4000001e-05,98699.07,10870.3929,0.878287,89453.555,7.829956236e-12,0.894536,1.036595,0.07721473457,0.0223204,608386500,742518234.4,0.00522984,0.43768263,1.825065765e-17,0.0102123,4067601700,2.795753342e-06,0.290263
2.41e-05,98758.906,10944.61962,0.878143,89853.203,8.113549817e-12,0.898532,1.0464679,0.07830547448,0.0225248,588368450,742044114.9,0.00599186,0.44664806,1.904571512e-17,0.0104215,3926167800,2.876462043e-06,0.28017
2.4200001e-05,98816.758,11018.80041,0.87798,90238.938,8.405306626e-12,0.90239,1.0563467,0.07940365673,0.022729,568838140,741570209.6,0.00673488,0.45565274,1.986964055e-17,0.0106316,3789221400,2.958906949e-06,0.270398
2.4299999e-05,98872.688,11092.93159,0.877798,90611.195,8.705386638e-12,0.906112,1.0662313,0.08050922145,0.0229333,549783550,741096542.1,0.00745935,0.46469536,2.072324013e-17,0.0108426,3656664800,3.043108571e-06,0.260939
2.44e-05,98926.734,11167.01762,0.877597,90970.414,9.013985021e-12,0.909704,1.0761212,0.08162223023,0.0231375,531193310,740623083.9,0.00816573,0.47377455,2.160743027e-17,0.0110544,3528396500,3.129096798e-06,0.251786
2.4499999e-05,98978.938,11241.05485,0.877379,91317.016,9.331266126e-12,0.91317,1.0860165,0.08274262292,0.0233416,513056000,740149858.5,0.00885446,0.482889,2.252304977e-17,0.0112671,3404313600,3.216892365e-06,0.242931
2.46e-05,99029.359,11315.04625,0.877143,91651.406,9.657424813e-12,0.916514,1.0959169,0.08387043945,0.0235457,495360640,739676846.9,0.00952597,0.4920375,2.347103363e-17,0.0114805,3284310800,3.306523965e-06,0.234368
2.4700001e-05,99078.023,11388.99036,0.87689,91974.008,9.992639521e-12,0.91974,1.1058223,0.08500565291,0.0237498,478096540,739204058.4,0.0101807,0.50121886,2.445228047e-17,0.0116948,3168282100,3.398015219e-06,0.226088
2.48e-05,99124.992,11462.88575,0.876621,92285.195,1.033709051e-11,0.922852,1.1157324,0.08614823551,0.0239538,461253150,738731502.4,0.010819,0.51043195,2.546770177e-17,0.0119097,3056120600,3.49138977e-06,0.218084
2.49e-05,99170.289,11536.73465,0.876336,92585.359,1.069097777e-11,0.925854,1.1256472,0.0872982168,0.0241577,444820290,738259164.5,0.0114413,0.51967555,2.651827771e-17,0.0121254,2947719700,3.586676094e-06,0.210349
2.4999999e-05,99213.969,11610.53561,0.876034,92874.859,1.10544866e-11,0.928749,1.1355665,0.08845556906,0.0243615,428787940,737787054.1,0.012048,0.52894861,2.760495391e-17,0.0123418,2842972200,3.68389816e-06,0.202874
2.51e-05,99256.062,11684.29089,0.875718,93154.07,1.142782303e-11,0.931541,1.1454899,0.0896203223,0.0245653,413146400,737315156.8,0.0126394,0.53825015,2.872874647e-17,0.0125588,2741772000,3.783084966e-06,0.195652
2.5200001e-05,99296.609,11757.99903,0.875386,93423.328,1.181117746e-11,0.934233,1.1554177,0.09079244887,0.024769,397886140,736843482,0.0132161,0.54757911,2.989063525e-17,0.0127765,2644013800,3.884260812e-06,0.188676
2.53e-05,99335.648,11831.65858,0.87504,93682.984,1.220474216e-11,0.93683,1.1653492,0.09197192026,0.0249726,382997950,736372039,0.0137782,0.55693448,3.10916124e-17,0.0129948,2549593600,3.98745001e-06,0.181938
2.5400001e-05,99373.219,11905.27252,0.87468,93933.359,1.260873574e-11,0.939334,1.1752847,0.09315877907,0.0251762,368472700,735900808.7,0.0143261,0.56631541,3.233276103e-17,0.0132136,2458408200,4.09268326e-06,0.175431
2.55e-05,99409.359,11978.83794,0.874305,94174.766,1.302334756e-11,0.941748,1.1852238,0.094352973,0.0253796,354301660,735429809.9,0.0148603,0.57572085,3.361508178e-17,0.0134331,2370356500,4.199983098e-06,0.169148
2.56e-05,99444.094,12052.35708,0.873918,94407.531,1.344879812e-11,0.944076,1.1951666,0.09555453315,0.025583,340476160,734959028.3,0.015381,0.58515006,3.493968118e-17,0.0136531,2285338600,4.309379629e-06,0.163081
2.5699999e-05,99477.461,12125.82849,0.873516,94631.938,1.388528982e-11,0.94632,1.2051126,0.0967634308,0.0257863,326987810,734488473.2,0.0158886,0.59460211,3.630761767e-17,0.0138736,2203256800,4.420897756e-06,0.157224
2.58e-05,99509.5,12199.25441,0.873103,94848.273,1.433304956e-11,0.948483,1.215062,0.09797969751,0.0259894,313828420,734018130.4,0.0163833,0.60407615,3.772003414e-17,0.0140947,2124015600,4.534568121e-06,0.151569
2.5900001e-05,99540.242,12272.6334,0.872676,95056.828,1.47922851e-11,0.950568,1.2250144,0.09920330464,0.0261925,300989980,733548009,0.0168656,0.61357152,3.917802335e-17,0.0143163,2047521200,4.650415957e-06,0.146111
2.6e-05,99569.711,12345.96403,0.872238,95257.867,1.526320602e-11,0.952579,1.23497,0.1004342226,0.0263955,288464740,733078118.3,0.0173356,0.62308729,4.068268952e-17,0.0145383,1973681900,4.768466492e-06,0.140841
2.61e-05,99597.945,12419.24852,0.871787,95451.648,1.574604817e-11,0.954517,1.2449284,0.1016724838,0.0265984,276245020,732608444.2,0.0177938,0.63262284,4.223523034e-17,0.0147608,1902408400,4.88875102e-06,0.135755
2.6199999e-05,99624.969,12492.48544,0.871325,95638.43,1.624102657e-11,0.956385,1.2548896,0.1029180586,0.0268012,264323440,732138995.8,0.0182403,0.6421774,4.383678422e-17,0.0149837,1833614000,5.011295095e-06,0.130846
2.63e-05,99650.82,12565.67703,0.870852,95818.453,1.674838374e-11,0.958185,1.2648534,0.1041709797,0.0270038,252692720,731669758.9,0.0186755,0.65175033,4.548858559e-17,0.0152071,1767213600,5.13613056e-06,0.126108
2.6399999e-05,99675.516,12638.82037,0.870367,95991.953,1.726832967e-11,0.95992,1.2748197,0.1054311926,0.0272064,241345820,731200752.1,0.0190996,0.66134089,4.719177263e-17,0.0154308,1703124900,5.263280727e-06,0.121535
2.65e-05,99699.094,12711.91844,0.869872,96159.156,1.780111833e-11,0.961592,1.2847885,0.1066987427,0.0274088,230275820,730731956.5,0.0195129,0.67094857,4.894763265e-17,0.015655,1641267700,5.392779162e-06,0.11712
2.6600001e-05,99721.578,12784.96981,0.869366,96320.273,1.834697544e-11,0.963203,1.2947595,0.1079736004,0.0276111,219476020,730263381.3,0.0199158,0.68057257,5.075737028e-17,0.0158796,1581564300,5.524652e-06,0.11286
2.67e-05,99743,12857.97304,0.86885,96475.531,1.890612857e-11,0.964756,1.3047327,0.1092557353,0.0278133,208939810,729795035.8,0.0203083,0.69021249,5.26222006e-17,0.0161045,1523939300,5.658925358e-06,0.108748
2.68e-05,99763.375,12930.93035,0.868325,96625.133,1.947883606e-11,0.966252,1.3147081,0.110545181,0.0280154,198660800,729326905.6,0.0206908,0.69986761,5.454345045e-17,0.0163298,1468319400,5.795632228e-06,0.104779
2.6899999e-05,99782.742,13003.84034,0.867789,96769.266,2.006533112e-11,0.967693,1.3246853,0.1118419071,0.0282174,188632750,728859000.1,0.0210636,0.70953739,5.652236919e-17,0.0165554,1414633700,5.93479905e-06,0.100948
2.7e-05,99801.109,13076.7052,0.867244,96908.117,2.066587917e-11,0.969081,1.3346646,0.1131459479,0.0284192,178849550,728391305,0.0214268,0.71922135,5.856032088e-17,0.0167813,1362813600,6.076459381e-06,0.09725
2.7100001e-05,99818.516,13149.52353,0.86669,97041.883,2.128071916e-11,0.970419,1.3446456,0.1144572729,0.0286209,169305250,727923829.6,0.0217807,0.72891891,6.065858938e-17,0.0170076,1312792600,6.220639986e-06,0.0936806
2.72e-05,99834.984,13222.29389,0.866127,97170.734,2.191009188e-11,0.971708,1.3546283,0.115775851,0.0288225,159994050,727456582.9,0.0221255,0.7386297,6.281846818e-17,0.0172342,1264506500,6.367367598e-06,0.0902349
2.7300001e-05,99850.523,13295.01841,0.865555,97294.844,2.255427897e-11,0.972949,1.3646126,0.1171017305,0.0290239,150910260,726989550.6,0.0224615,0.74835306,6.504073288e-17,0.0174611,1217893000,6.516677954e-06,0.0869085
2.7399999e-05,99865.172,13367.69243,0.864975,97414.367,2.321350749e-11,0.974144,1.3745984,0.1184348402,0.0292252,142048380,726522761.5,0.0227888,0.75808865,6.732717921e-17,0.0176882,1172892200,6.668593589e-06,0.0836973
2.75e-05,99878.945,13440.32193,0.864386,97529.477,2.388807948e-11,0.975295,1.3845856,0.119775255,0.0294264,133403000,726056178.9,0.0231077,0.76783597,6.968127926e-17,0.0179157,1129445800,6.823153833e-06,0.080597
2.7599999e-05,99891.859,13512.90329,0.86379,97640.305,2.457822696e-11,0.976403,1.3945742,0.1211229035,0.0296274,124968860,725589826.1,0.0234184,0.77759457,7.210430839e-17,0.0181433,1087498100,6.980381384e-06,0.0776036
2.77e-05,99903.945,13585.43944,0.863185,97747.023,2.528424611e-11,0.97747,1.4045639,0.1224778346,0.0298283,116740830,725123684.3,0.023721,0.78736407,7.459779116e-17,0.0183713,1046994800,7.140313093e-06,0.0747133
2.7800001e-05,99915.211,13657.92898,0.862573,97849.75,2.600639492e-11,0.978498,1.414555,0.1238400172,0.0300291,108713900,724657762.9,0.0240158,0.79714394,7.716314824e-17,0.0185995,1007883600,7.302976575e-06,0.0719223
2.79e-05,99925.695,13730.37046,0.861953,97948.641,2.674493318e-11,0.979487,1.424547,0.1252094188,0.0302297,100883170,724192071.1,0.024303,0.806934,7.980182966e-17,0.0188279,970114430,7.468399404e-06,0.0692271
2.8e-05,99935.398,13802.7661,0.861326,98043.82,2.750016062e-11,0.980438,1.43454,0.1265860759,0.0304302,93243888,723726594.8,0.0245827,0.81673378,8.25154575e-17,0.0190566,933638400,7.636617582e-06,0.0666242
